trade_id,timestamp,counterparty,instrument,amount_usd,status,settlement_days,hour_of_day,amount_zscore,trade_date,daily_trade_count,is_duplicate_flagged,is_off_hours,status_risk,anomaly_score,risk_score,flagged
TRD102623,2026-05-28 18:23:05.348902,"Scott, Johnson and Wiley",BOND,3945.04,SETTLED,0,18,-0.42436677972109044,2026-05-28,4,0,0,0,1,-0.13735366291436502,False
TRD104437,2026-05-28 18:49:12.365477,Pineda LLC,DERIVATIVE,14128.68,SETTLED,1,18,-0.1740377686312324,2026-05-28,2,0,0,0,1,-0.2167968644581999,False
TRD101559,2026-05-28 18:49:41.339424,"Cummings, Wood and Savage",DERIVATIVE,28522.5,SETTLED,3,18,0.822258820631152,2026-05-28,2,0,0,0,1,-0.12460647022831473,False
TRD102582,2026-05-28 19:25:17.347683,Vaughan-Hall,EQUITY,21026.11,FAILED,2,19,0.20843989061692908,2026-05-28,2,0,0,3,1,-0.03871664087098392,False
TRD104387,2026-05-28 19:29:02.365042,Drake-Leon,DERIVATIVE,45279.04,CANCELLED,0,19,-0.0003642864560988925,2026-05-28,1,0,0,2,1,-0.004027202122893647,False
TRD102556,2026-05-28 19:34:30.347473,"Brown, Chen and Crawford",COMMODITY,7724.3,SETTLED,0,19,-0.27039559816692416,2026-05-28,5,0,0,0,1,-0.1032345257164976,False
TRD102479,2026-05-28 20:03:58.346824,"Scott, Johnson and Wiley",BOND,7617.26,SETTLED,2,20,-0.3264199273822684,2026-05-28,4,0,0,0,1,-0.1883699177285394,False
TRD100117,2026-05-28 20:24:22.324777,Neal Group,FX,106163.21,SETTLED,2,20,0.2643036232253847,2026-05-28,3,0,0,0,1,-0.11424615704950591,False
TRD101438,2026-05-28 20:56:52.338413,"Scott, Johnson and Wiley",EQUITY,2633.82,SETTLED,1,20,-0.45934013962973164,2026-05-28,4,0,0,0,1,-0.17462080872567082,False
TRD101523,2026-05-28 21:05:53.339138,"Henson, Miranda and Garcia",BOND,32561.6,SETTLED,1,21,0.18482846413342438,2026-05-28,2,0,1,0,1,-0.15290587456920224,False
TRD104473,2026-05-28 21:13:34.365785,"Smith, Levy and Brown",FX,6381.29,PENDING,2,21,-0.3993073649791488,2026-05-28,1,0,1,1,1,-0.07884474078842485,False
TRD103580,2026-05-28 21:20:55.357732,Baker-Ingram,DERIVATIVE,11233.82,SETTLED,1,21,-0.216734398747592,2026-05-28,3,0,1,0,1,-0.18232139740954162,False
TRD101906,2026-05-28 21:28:57.342151,Macias-Oliver,COMMODITY,2899.23,SETTLED,2,21,-0.5311865157588244,2026-05-28,2,0,1,0,1,-0.17560739073242254,False
TRD103681,2026-05-28 21:52:15.358593,Ross and Sons,BOND,28896.58,SETTLED,1,21,0.24935746418634266,2026-05-28,4,0,1,0,1,-0.11538835040019163,False
TRD102191,2026-05-28 22:36:54.344461,West-Martin,DERIVATIVE,3640.15,SETTLED,2,22,-0.20305018335427522,2026-05-28,1,0,1,0,1,-0.16882077989467825,False
TRD102672,2026-05-28 22:59:30.349642,Vaughan-Hall,FX,5456.77,SETTLED,3,22,-0.43292822998819824,2026-05-28,2,0,1,0,1,-0.14516307290943997,False
TRD101951,2026-05-28 23:01:50.342511,Crane-Shields,FX,60047.03,SETTLED,1,23,0.13151193013389487,2026-05-28,3,0,1,0,1,-0.11655471636382825,False
TRD102786,2026-05-28 23:36:02.351250,Brown-Morris,FX,5362.17,SETTLED,1,23,-0.4175381027435057,2026-05-28,2,0,1,0,1,-0.1856855699117254,False
TRD100327,2026-05-29 00:13:10.326451,Crane-Shields,DERIVATIVE,177731.94,FAILED,2,0,0.8031195707626929,2026-05-29,3,0,1,3,-1,0.07365349315908853,True
TRD104730,2026-05-29 00:23:56.368096,"Lewis, Thompson and Jimenez",COMMODITY,12803.75,SETTLED,1,0,-0.25325843617006166,2026-05-29,2,0,1,0,1,-0.18975476947999192,False
TRD100904,2026-05-29 00:41:38.332403,Brown-Ramos,DERIVATIVE,1215.09,SETTLED,2,0,-0.4037656839836487,2026-05-29,1,0,1,0,1,-0.15686801200871675,False
TRD100172,2026-05-29 00:53:12.325217,"Henson, Miranda and Garcia",DERIVATIVE,4604.34,SETTLED,2,0,-0.4155992347583721,2026-05-29,3,0,1,0,1,-0.1740720608919955,False
TRD104522,2026-05-29 01:32:34.366274,"Lutz, Garcia and White",DERIVATIVE,5642.98,SETTLED,0,1,-0.4865310910920661,2026-05-29,1,0,1,0,1,-0.11291174127930675,False
TRD102805,2026-05-29 02:43:22.351514,Humphrey-Massey,DERIVATIVE,17879.99,SETTLED,3,2,-0.15888113842671905,2026-05-29,3,0,1,0,1,-0.13441859822362057,False
TRD102413,2026-05-29 02:44:38.346281,"Henson, Miranda and Garcia",FX,8967.89,SETTLED,2,2,-0.32188489059519954,2026-05-29,3,0,1,0,1,-0.17951234855667647,False
TRD102482,2026-05-29 02:48:59.346849,Russell-Mcbride,FX,3689.24,PENDING,1,2,-0.35794942396150303,2026-05-29,5,0,1,1,1,-0.03544480338077782,False
TRD102622,2026-05-29 03:47:56.348887,"Cummings, Wood and Savage",COMMODITY,26016.04,SETTLED,1,3,0.6818434149438567,2026-05-29,2,0,1,0,1,-0.1222483112220572,False
TRD101162,2026-05-29 04:26:36.336022,Baker-Ingram,FX,8048.85,FAILED,2,4,-0.3372780181438854,2026-05-29,2,0,1,3,1,-0.03512112185743543,False
TRD102576,2026-05-29 05:23:03.347636,"Scott, Johnson and Wiley",FX,15089.01,SETTLED,1,5,-0.1271305618315678,2026-05-29,5,0,1,0,1,-0.11184671869287688,False
TRD100732,2026-05-29 05:30:15.329780,Crane-Shields,FX,4037.46,SETTLED,2,5,-0.18812510030895044,2026-05-29,3,0,1,0,1,-0.18327240697146124,False
TRD104687,2026-05-29 05:39:25.367714,Crane-Shields,FX,3068.01,SETTLED,0,5,-0.19365758554607718,2026-05-29,3,0,1,0,1,-0.13743151758057603,False
TRD103314,2026-05-29 05:47:10.355567,"Brown, Chen and Crawford",BOND,3986.93,SETTLED,2,5,-0.31144068173812983,2026-05-29,1,0,1,0,1,-0.17134131762852772,False
TRD102752,2026-05-29 06:12:39.350781,Vaughan-Hall,DERIVATIVE,4535.36,SETTLED,2,6,-0.4708850733744157,2026-05-29,2,0,0,0,1,-0.2111327837466373,False
TRD103764,2026-05-29 06:26:21.359245,"Duncan, Cox and Wilson",FX,1363.45,SETTLED,0,6,-0.38729388527364805,2026-05-29,3,0,0,0,1,-0.1571788765344786,False
TRD102882,2026-05-29 06:40:48.352137,West-Martin,COMMODITY,9215.57,SETTLED,1,6,-0.1717891432668852,2026-05-29,2,0,0,0,1,-0.2202611879585869,False
TRD102903,2026-05-29 06:56:18.352306,Humphrey-Massey,BOND,510.27,SETTLED,1,6,-0.37217322582694135,2026-05-29,3,0,0,0,1,-0.20497228072696533,False
TRD104864,2026-05-29 09:52:33.369248,Russell-Mcbride,DERIVATIVE,4651.57,SETTLED,2,9,-0.3407830430777503,2026-05-29,5,0,0,0,1,-0.14051164051516335,False
TRD100213,2026-05-29 10:08:22.325537,Russell-Mcbride,FX,2545.52,SETTLED,2,10,-0.3783515034398168,2026-05-29,5,0,0,0,1,-0.1358313367025218,False
TRD101763,2026-05-29 10:34:45.341027,Butler-Banks,DERIVATIVE,6389.91,SETTLED,4,10,-0.4827973498150431,2026-05-29,1,0,0,0,1,-0.08423092454774794,False
TRD102518,2026-05-29 10:39:23.347165,"Glenn, Thomas and Mcpherson",EQUITY,111537.25,SETTLED,1,10,0.7083900563067669,2026-05-29,1,0,0,0,1,-0.0691929352077636,False
TRD102170,2026-05-29 10:52:30.344298,"Smith, Levy and Brown",EQUITY,25069.78,CANCELLED,2,10,0.38349251121388683,2026-05-29,2,0,0,2,1,-0.0642795994683173,False
TRD100096,2026-05-29 11:08:30.324612,Brown-Morris,DERIVATIVE,10476.74,SETTLED,0,11,-0.305945268614724,2026-05-29,2,0,0,0,1,-0.17619032657213624,False
TRD103504,2026-05-29 11:34:46.357058,Drake-Leon,EQUITY,40777.51,SETTLED,3,11,-0.021813965689647122,2026-05-29,2,0,0,0,1,-0.14863872108692877,False
TRD104747,2026-05-29 11:53:49.368240,Macias-Oliver,EQUITY,2666.72,SETTLED,0,11,-0.537506170551896,2026-05-29,2,0,0,0,1,-0.15897073633202868,False
TRD104510,2026-05-29 12:23:03.366135,Walker PLC,COMMODITY,10161.46,SETTLED,3,12,-0.10793862405982912,2026-05-29,1,0,0,0,1,-0.15790063330040383,False
TRD100161,2026-05-29 12:26:57.325129,Russell-Mcbride,DERIVATIVE,3035.51,SETTLED,4,12,-0.36961088954517574,2026-05-29,5,0,0,0,1,-0.04707892648405243,False
TRD104955,2026-05-29 12:35:28.370028,Vaughan-Hall,EQUITY,154192.43,SETTLED,2,12,5.694133721331717,2026-05-29,2,0,0,0,-1,0.041620539144045066,True
TRD101096,2026-05-29 13:07:40.335440,"Navarro, Gibson and Hernandez",COMMODITY,91965.75,CANCELLED,0,13,1.3003513126646542,2026-05-29,2,0,0,2,-1,0.025967185362795187,True
TRD102755,2026-05-29 13:33:42.350823,Drake-Leon,BOND,9534.54,SETTLED,2,13,-0.17068594583936744,2026-05-29,2,0,0,0,1,-0.22224618284920034,False
TRD103443,2026-05-29 14:03:32.356585,Ross and Sons,BOND,1378.13,SETTLED,3,14,-0.39344200053972933,2026-05-29,2,0,0,0,1,-0.18189420040339044,False
TRD104817,2026-05-29 14:30:02.368845,Mcintyre-Franco,COMMODITY,7466.32,SETTLED,0,14,-0.2069344875323415,2026-05-29,1,0,0,0,1,-0.15354811663103463,False
TRD101883,2026-05-29 14:47:30.341967,"Lewis, Thompson and Jimenez",BOND,2513.82,SETTLED,3,14,-0.46556117374894646,2026-05-29,2,0,0,0,1,-0.17976460509103898,False
TRD101221,2026-05-29 14:54:11.336534,"Scott, Johnson and Wiley",COMMODITY,1718.63,SETTLED,2,14,-0.4837504363417931,2026-05-29,5,0,0,0,1,-0.13055979656969363,False
TRD103259,2026-05-29 15:44:23.355140,Neal Group,COMMODITY,316.08,SETTLED,2,15,-0.20321183233762422,2026-05-29,1,0,0,0,1,-0.1913223424215837,False
TRD104062,2026-05-29 16:12:24.361607,"Duncan, Cox and Wilson",DERIVATIVE,5430.66,SETTLED,2,16,-0.3320282366634676,2026-05-29,3,0,0,0,1,-0.21475775501910843,False
TRD101772,2026-05-29 16:53:04.341096,"Smith, Levy and Brown",EQUITY,42268.43,SETTLED,2,16,1.1038878503069518,2026-05-29,2,0,0,0,1,-0.1408018283347212,False
TRD103196,2026-05-29 16:58:57.354635,Ramos-Schmitt,EQUITY,1202.11,SETTLED,1,16,-0.26723476912860333,2026-05-29,1,0,0,0,1,-0.19411308229317803,False
TRD102720,2026-05-29 16:59:44.350329,Nelson Ltd,FX,3935.0,SETTLED,1,16,-0.2837123037694704,2026-05-29,1,0,0,0,1,-0.19663141936749806,False
TRD104902,2026-05-29 17:02:39.369573,Ross and Sons,BOND,21743.88,SETTLED,0,17,0.08227858687507784,2026-05-29,2,0,0,0,1,-0.15976937682922648,False
TRD104118,2026-05-29 17:34:04.362052,Macias-Oliver,BOND,24267.48,SETTLED,1,17,0.04960555138690455,2026-05-29,2,0,0,0,1,-0.20026176889503672,False
TRD101995,2026-05-29 17:34:26.342922,Baker-Ingram,FX,1067.4,SETTLED,1,17,-0.6015094713865385,2026-05-29,2,0,0,0,1,-0.1922039558873757,False
TRD104537,2026-05-29 18:26:49.366423,"Duncan, Cox and Wilson",FX,95360.32,SETTLED,3,18,0.8899448085427069,2026-05-29,3,0,0,0,1,-0.06824457103360626,False
TRD101600,2026-05-29 18:47:26.339748,"Scott, Johnson and Wiley",FX,10119.41,SETTLED,2,18,-0.25968162832077873,2026-05-29,5,0,0,0,1,-0.13784259515908248,False
TRD100460,2026-05-29 18:53:04.327498,"Cummings, Wood and Savage",BOND,29388.48,SETTLED,0,18,0.8707722351748047,2026-05-29,2,0,0,0,1,-0.11419921163721991,False
TRD102781,2026-05-29 19:43:05.351182,Humphrey-Massey,BOND,3829.88,SETTLED,2,19,-0.3314099581257549,2026-05-29,3,0,0,0,1,-0.21471316195562995,False
TRD101417,2026-05-29 20:01:35.338236,"Navarro, Gibson and Hernandez",EQUITY,6050.76,SETTLED,1,20,-0.3399645333943645,2026-05-29,2,0,0,0,1,-0.21697533774847838,False
TRD101721,2026-05-29 20:02:55.340696,Brown-Morris,BOND,9596.74,SETTLED,3,20,-0.32514564988496336,2026-05-29,2,0,0,0,1,-0.182477662024206,False
TRD103258,2026-05-29 20:28:30.355133,"Salazar, Jones and Miller",EQUITY,61747.94,SETTLED,2,20,0.9276354692314571,2026-05-29,2,0,0,0,1,-0.13728685552785957,False
TRD101944,2026-05-29 20:45:29.342453,"Scott, Johnson and Wiley",COMMODITY,9620.57,SETTLED,2,20,-0.27298687904668784,2026-05-29,5,0,0,0,1,-0.13908038151015772,False
TRD104663,2026-05-29 21:12:11.367510,West-Martin,COMMODITY,3112.17,SETTLED,3,21,-0.20601053503098124,2026-05-29,2,0,1,0,1,-0.15045961000741936,False
TRD102119,2026-05-29 21:42:37.343897,"Scott, Johnson and Wiley",EQUITY,46347.87,SETTLED,1,21,0.7066176734865535,2026-05-29,5,0,1,0,1,-0.03808881249855489,False
TRD104721,2026-05-29 21:46:19.368010,Russell-Mcbride,COMMODITY,2523.51,SETTLED,2,21,-0.3787441255582704,2026-05-29,5,0,1,0,1,-0.103025377260904,False
TRD104003,2026-05-29 22:28:08.361137,"Salazar, Jones and Miller",DERIVATIVE,9155.11,SETTLED,3,22,-0.2670786703360325,2026-05-29,2,0,1,0,1,-0.1505265984208411,False
TRD103710,2026-05-29 23:10:54.358825,"Henson, Miranda and Garcia",EQUITY,4846.53,PENDING,1,23,-0.41039780999805575,2026-05-29,3,0,1,1,1,-0.09642992478515061,False
TRD101100,2026-05-29 23:35:05.335474,Pineda LLC,EQUITY,70630.53,CANCELLED,1,23,0.6685353430419705,2026-05-29,1,0,1,2,-1,0.02961702325408777,True
TRD104853,2026-05-30 01:04:08.369155,"Salazar, Jones and Miller",COMMODITY,52548.22,SETTLED,2,1,0.7186519335658192,2026-05-30,1,0,1,0,1,-0.08412349039961564,False
TRD104369,2026-05-30 01:12:17.364868,Butler-Banks,BOND,47750.53,SETTLED,0,1,0.5721640504402784,2026-05-30,3,0,1,0,1,-0.05335696109813315,False
TRD102074,2026-05-30 01:52:26.343545,Ramos-Schmitt,DERIVATIVE,4368.87,SETTLED,2,1,-0.24655676387549888,2026-05-30,4,0,1,0,1,-0.1581380898400761,False
TRD104602,2026-05-30 02:16:00.366984,Walker PLC,EQUITY,2111.01,PENDING,0,2,-0.12269609230521883,2026-05-30,2,0,1,1,1,-0.07448098587624075,False
TRD102028,2026-05-30 02:16:11.343184,Young PLC,BOND,46846.67,SETTLED,2,2,0.2071166346883512,2026-05-30,3,0,1,0,1,-0.12249285369593965,False
TRD104978,2026-05-30 02:32:26.370235,Ramos-Schmitt,DERIVATIVE,12968.23,SETTLED,0,2,-0.19040548899096832,2026-05-30,4,0,1,0,1,-0.11380973968946217,False
TRD103355,2026-05-30 02:53:40.355888,"Garrison, Hernandez and Rogers",FX,29350.07,SETTLED,3,2,0.0792167710611021,2026-05-30,3,0,1,0,1,-0.09973332438319371,False
TRD103655,2026-05-30 04:34:46.358378,Brown-Ramos,DERIVATIVE,4720.62,SETTLED,1,4,-0.3362892432059951,2026-05-30,3,0,1,0,1,-0.18294513125423045,False
TRD101613,2026-05-30 05:17:21.339849,"Glenn, Thomas and Mcpherson",FX,2932.99,PENDING,3,5,-0.2278968531910805,2026-05-30,1,0,1,1,1,-0.048314275710972576,False
TRD101822,2026-05-30 05:20:43.341492,Brown-Ramos,FX,3061.92,SETTLED,0,5,-0.36821684682595957,2026-05-30,3,0,1,0,1,-0.1343080495583302,False
TRD101029,2026-05-30 06:05:00.334679,Vaughan-Hall,EQUITY,11104.14,SETTLED,2,6,-0.20028875501611995,2026-05-30,2,0,0,0,1,-0.22097298368962653,False
TRD100854,2026-05-30 06:35:11.331651,Russell-Mcbride,COMMODITY,6910.79,SETTLED,1,6,-0.3004822824029383,2026-05-30,1,0,0,0,1,-0.1944078103023658,False
TRD100303,2026-05-30 06:37:46.326263,"Lewis, Thompson and Jimenez",EQUITY,3201.75,SETTLED,0,6,-0.4513677416981315,2026-05-30,3,0,0,0,1,-0.15767815120376083,False
TRD104811,2026-05-30 06:45:18.368795,Brown-Ramos,BOND,10082.99,SETTLED,2,6,-0.23307128708156702,2026-05-30,3,0,0,0,1,-0.21551215529189344,False
TRD104316,2026-05-30 07:11:12.363998,Hernandez-Dennis,COMMODITY,49935.96,SETTLED,3,7,0.33103951153876315,2026-05-30,1,0,0,0,1,-0.09659457540152416,False
TRD100140,2026-05-30 07:16:46.324966,"Cummings, Wood and Savage",COMMODITY,9285.61,SETTLED,2,7,-0.25541874594157377,2026-05-30,1,0,0,0,1,-0.19838265488317935,False
TRD101564,2026-05-30 07:41:11.339463,"Lutz, Garcia and White",COMMODITY,8841.54,SETTLED,1,7,-0.3645151930438451,2026-05-30,3,0,0,0,1,-0.20759602211221628,False
TRD103392,2026-05-30 08:25:13.356182,Brown-Morris,COMMODITY,18422.73,SETTLED,1,8,-0.13257477137664564,2026-05-30,2,0,0,0,1,-0.21299683355101084,False
TRD104350,2026-05-30 08:36:06.364644,"Garrison, Hernandez and Rogers",BOND,54744.37,SETTLED,1,8,0.46735942278429643,2026-05-30,3,0,0,0,1,-0.1524152564680406,False
TRD104931,2026-05-30 08:36:29.369821,Macias-Oliver,DERIVATIVE,15320.73,SETTLED,0,8,-0.1935683831531748,2026-05-30,1,0,0,0,1,-0.14488886343057045,False
TRD101830,2026-05-30 08:59:17.341554,"Pittman, Perez and Smith",EQUITY,5260.35,SETTLED,1,8,-0.13158184395894423,2026-05-30,3,0,0,0,1,-0.2125658449484446,False
TRD103674,2026-05-30 09:45:12.358538,Brown-Morris,DERIVATIVE,2750.29,PENDING,3,9,-0.47452570709817926,2026-05-30,2,0,0,1,1,-0.08890340812468589,False
TRD100251,2026-05-30 10:05:01.325834,Butler-Banks,EQUITY,1512.8,SETTLED,2,10,-0.607194972355499,2026-05-30,3,0,0,0,1,-0.1937709074917382,False
TRD103678,2026-05-30 10:05:09.358570,"Garrison, Hernandez and Rogers",COMMODITY,11700.2,SETTLED,1,10,-0.19055508106199853,2026-05-30,3,0,0,0,1,-0.2129102382348294,False
TRD102920,2026-05-30 10:19:53.352440,"Pittman, Perez and Smith",FX,12456.69,SETTLED,0,10,-0.10408688159069802,2026-05-30,3,0,0,0,1,-0.1633400348329196,False
TRD103008,2026-05-30 10:48:58.353171,Butler-Banks,DERIVATIVE,110666.3,SETTLED,2,10,2.1769201884609792,2026-05-30,3,0,0,0,1,-0.0476826103346647,False
TRD101695,2026-05-30 10:56:36.340497,Neal Group,DERIVATIVE,1221.22,SETTLED,1,10,-0.19921392573922803,2026-05-30,3,0,0,0,1,-0.2108738709735158,False
TRD101256,2026-05-30 12:20:29.336851,Neal Group,COMMODITY,15656.8,SETTLED,1,12,-0.1354535123957934,2026-05-30,3,0,0,0,1,-0.20699017622981275,False
TRD102841,2026-05-30 12:51:08.351808,Drake-Leon,DERIVATIVE,2420.4,SETTLED,2,12,-0.20458464717481445,2026-05-30,1,0,0,0,1,-0.1984089369705705,False
TRD101900,2026-05-30 13:48:23.342101,Miller Ltd,COMMODITY,1531.11,SETTLED,0,13,-0.31053034451275663,2026-05-30,4,0,0,0,1,-0.14248285980190728,False
TRD104827,2026-05-30 13:50:22.368931,Miller Ltd,FX,13417.6,SETTLED,3,13,-0.19614389076730365,2026-05-30,4,0,0,0,1,-0.15442017274436642,False
TRD103171,2026-05-30 13:55:31.354437,Castillo LLC,EQUITY,6819.96,FAILED,1,13,-0.23295160842521487,2026-05-30,2,0,0,3,1,-0.07222013202524191,False
TRD104576,2026-05-30 13:58:22.366758,Baker-Ingram,EQUITY,26755.58,SETTLED,2,13,0.3707276903146635,2026-05-30,1,0,0,0,1,-0.1617191079606909,False
TRD102495,2026-05-30 14:22:49.346981,Ramos-Schmitt,EQUITY,652.47,SETTLED,2,14,-0.27082375560289135,2026-05-30,4,0,0,0,1,-0.186697238137168,False
TRD104492,2026-05-30 14:58:59.365954,"Scott, Johnson and Wiley",BOND,6183.12,SETTLED,3,14,-0.3646718564097227,2026-05-30,2,0,0,0,1,-0.1862495072699989,False
TRD102868,2026-05-30 15:35:15.352025,"Lewis, Thompson and Jimenez",FX,16239.73,PENDING,3,15,-0.18236699567762912,2026-05-30,3,0,0,1,1,-0.0871115832139493,False
TRD104938,2026-05-30 15:42:53.369881,Miller Ltd,DERIVATIVE,78853.58,SETTLED,0,15,0.43356174138805825,2026-05-30,4,0,0,0,1,-0.05908564957408313,False
TRD102272,2026-05-30 16:05:13.345109,Ramos-Schmitt,FX,12635.36,PENDING,2,16,-0.19257903154190392,2026-05-30,4,0,0,1,1,-0.10393323839796847,False
TRD104417,2026-05-30 16:46:19.365308,Mccormick-Ewing,COMMODITY,18916.82,SETTLED,1,16,0.11804000284629117,2026-05-30,1,0,0,0,1,-0.17487286429762472,False
TRD101363,2026-05-30 17:02:25.337772,"Lutz, Garcia and White",BOND,27275.81,SETTLED,3,17,0.3386993813000401,2026-05-30,3,0,0,0,1,-0.14682985370903484,False
TRD100561,2026-05-30 17:50:11.328285,Young PLC,DERIVATIVE,17439.21,SETTLED,0,17,-0.08450029318268769,2026-05-30,3,0,0,0,1,-0.15988555016664946,False
TRD101687,2026-05-30 18:04:08.340433,Walker PLC,COMMODITY,1075.79,SETTLED,0,18,-0.12459377830749105,2026-05-30,2,0,0,0,1,-0.17760123412988144,False
TRD101910,2026-05-30 18:09:30.342183,Ross and Sons,FX,5014.66,SETTLED,2,18,-0.30849682603097967,2026-05-30,1,0,0,0,1,-0.19938192687722645,False
TRD104929,2026-05-30 18:29:04.369804,Young PLC,FX,15786.19,SETTLED,4,18,-0.10089234520314047,2026-05-30,3,0,0,0,1,-0.1040371526411984,False
TRD101959,2026-05-30 18:53:22.342573,Santiago PLC,BOND,25324.14,SETTLED,1,18,0.09878561685914437,2026-05-30,1,0,0,0,1,-0.17013282358983933,False
TRD104746,2026-05-30 19:08:31.368231,"Scott, Johnson and Wiley",EQUITY,4821.35,SETTLED,2,19,-0.4009935051969516,2026-05-30,2,0,0,0,1,-0.21593959118873096,False
TRD104991,2026-05-30 20:03:58.370345,Vaughan-Hall,DERIVATIVE,15231.56,SETTLED,2,20,-0.030262561975951608,2026-05-30,2,0,0,0,1,-0.2149005936137951,False
TRD102844,2026-05-30 20:07:41.351833,"Lewis, Thompson and Jimenez",COMMODITY,1769.12,SETTLED,1,20,-0.4809258894151362,2026-05-30,3,0,0,0,1,-0.20263994339170643,False
TRD100760,2026-05-30 20:26:13.330202,"Lutz, Garcia and White",BOND,35074.88,SETTLED,2,20,0.6362115523992029,2026-05-30,3,0,0,0,1,-0.15952911085939359,False
TRD100656,2026-05-30 21:07:49.329031,West-Martin,FX,490344.14,SETTLED,2,21,2.525869421282266,2026-05-30,1,0,1,0,-1,0.08644555233217688,True
TRD100461,2026-05-30 21:15:08.327505,Miller Ltd,DERIVATIVE,9504.91,SETTLED,1,21,-0.23379661530627996,2026-05-30,4,0,1,0,1,-0.15917493635618885,False
TRD104019,2026-05-30 21:31:52.361262,Lee and Sons,BOND,7328.02,SETTLED,4,21,-0.3493280212740455,2026-05-30,1,0,1,0,1,-0.06592920389614954,False
TRD104559,2026-05-30 21:34:19.366611,Rodriguez PLC,DERIVATIVE,78415.52,CANCELLED,3,21,1.5502353655372743,2026-05-30,1,0,1,2,-1,0.07580680525111139,True
TRD104930,2026-05-30 21:48:24.369813,Neal Group,EQUITY,16755.56,SETTLED,2,21,-0.1306004069601107,2026-05-30,3,0,1,0,1,-0.18021626040755623,False
TRD100346,2026-05-30 23:18:19.326596,Castillo LLC,EQUITY,25303.73,SETTLED,2,23,-0.02189508845196886,2026-05-30,2,0,1,0,1,-0.1745617412370818,False
TRD100540,2026-05-30 23:43:46.328121,"Pittman, Perez and Smith",EQUITY,5332.72,PENDING,1,23,-0.1313053408439455,2026-05-30,3,0,1,1,1,-0.10182733352065149,False
TRD101394,2026-05-30 23:45:31.338035,"Mccoy, Hayes and Hernandez",BOND,4687.5,SETTLED,2,23,-0.18319123611383178,2026-05-30,1,0,1,0,1,-0.17284904176898963,False
TRD101139,2026-05-31 00:01:12.335822,Brown-Ramos,EQUITY,18026.08,SETTLED,2,0,-0.08017816051395164,2026-05-31,1,0,1,0,1,-0.16631531633137442,False
TRD102664,2026-05-31 00:07:26.349520,Mcintyre-Franco,COMMODITY,14338.54,SETTLED,0,0,-0.14599870790796002,2026-05-31,1,0,1,0,1,-0.11997654317678924,False
TRD101565,2026-05-31 00:26:04.339471,"Scott, Johnson and Wiley",BOND,7280.24,FAILED,1,0,-0.33540905335381416,2026-05-31,1,0,1,3,1,-0.02289963365584946,False
TRD102367,2026-05-31 00:52:04.345858,Walker PLC,FX,11488.9,SETTLED,2,0,-0.10550526273870295,2026-05-31,2,0,1,0,1,-0.18786496956882737,False
TRD102195,2026-05-31 01:35:16.344493,Baker-Ingram,FX,15030.85,SETTLED,2,1,-0.07302574869553244,2026-05-31,2,0,1,0,1,-0.18693620734210958,False
TRD101871,2026-05-31 01:51:36.341874,"Brown, Chen and Crawford",COMMODITY,11920.49,SETTLED,2,1,-0.22431159545093463,2026-05-31,1,0,1,0,1,-0.17016764022631242,False
TRD100443,2026-05-31 02:10:58.327363,Vaughan-Hall,EQUITY,16329.26,SETTLED,1,2,0.014956425212217494,2026-05-31,2,0,1,0,1,-0.1779305737412128,False
TRD102705,2026-05-31 02:49:54.350129,Rodriguez PLC,DERIVATIVE,4307.71,CANCELLED,1,2,-0.41448939031287435,2026-05-31,3,0,1,2,1,-0.06213468316625881,False
TRD103322,2026-05-31 03:47:41.355629,"Lewis, Thompson and Jimenez",COMMODITY,2504.97,SETTLED,3,3,-0.46574376772456855,2026-05-31,3,0,1,0,1,-0.1297218297667913,False
TRD101323,2026-05-31 03:52:19.337431,Santiago PLC,BOND,5194.68,SETTLED,0,3,-0.3460458854692877,2026-05-31,2,0,1,0,1,-0.15397245145800864,False
TRD101732,2026-05-31 04:14:41.340786,"Lewis, Thompson and Jimenez",EQUITY,10000.04,PENDING,0,4,-0.3111048266097726,2026-05-31,3,0,1,1,1,-0.06027608693712494,False
TRD101617,2026-05-31 05:05:32.339879,Rodriguez PLC,DERIVATIVE,1743.16,SETTLED,2,5,-0.4824799957917773,2026-05-31,3,0,1,0,1,-0.16435142958032511,False
TRD103002,2026-05-31 06:04:02.353123,Nelson Ltd,DERIVATIVE,6266.79,SETTLED,2,6,-0.2592038759745365,2026-05-31,3,0,0,0,1,-0.2155972061557287,False
TRD102631,2026-05-31 06:04:54.349027,Vaughan-Hall,FX,118063.8,SETTLED,2,6,4.2058399642978275,2026-05-31,2,0,0,0,1,-0.007169978830065649,False
TRD101958,2026-05-31 06:07:01.342565,Santiago PLC,BOND,7295.97,SETTLED,2,6,-0.29961046258523066,2026-05-31,2,0,0,0,1,-0.2193227024892202,False
TRD103482,2026-05-31 06:42:17.356889,Nelson Ltd,BOND,10240.36,SETTLED,2,6,-0.21743941458087945,2026-05-31,3,0,0,0,1,-0.21594906601705488,False
TRD102339,2026-05-31 07:24:08.345639,Neal Group,DERIVATIVE,22781.95,SETTLED,2,7,-0.10398248669859429,2026-05-31,1,0,0,0,1,-0.18727617180616246,False
TRD104609,2026-05-31 08:09:32.367042,"Henson, Miranda and Garcia",DERIVATIVE,2751.24,SETTLED,1,8,-0.4553975758267168,2026-05-31,2,0,0,0,1,-0.2089124311667584,False
